kreiskey1871,county1871,rbkey,lat_rad,lon_rad,kmwittenberg,zupreussen,hhsize,gpop,f_prot,f_jew,f_rw,f_miss,f_young,f_fem,f_ortsgeb,f_pruss,f_blind,f_deaf,f_dumb,f_urban,lnpop,lnkmb,poland,latlon,f_over3km,f_mine,inctaxpc,perc_secB,perc_secC,perc_secBnC,lnyteacher,rhs,yteacher,pop,kmb,uni1517,reichsstadt,hansestadt,f_cath,sh_al_in_tot,ncloisters1517_pkm2,school1517,dnpop1500
221,Neuhaldensleben,15,91.25999450683594,19.920000076293945,94.87000274658203,1680,4.539578914642334,2.0321552753448486,95.93465423583984,0.1959686428308487,96.434112548828125,1.461432933807373,24.196128845214844,50.54591369628906,62.865943908691406,99.52607727050781,0.09198527783155441,0.07598784565925598,0.21196608245372772,10.662294387817383,10.819938659667969,4.928918838500977,0,18.178991317749023,1.1478660106658936,2.5140111446380615,312.1983947753906,33.73098373413086,4.875900745391846,38.60688400268555,704.99456787109375,0,1152.796142578125,50008.01953125,138.22998046875,0,0,0,3.8093905448913574,0.5555555820465088,0.0029522038530558348,0,0
222,Oschersleben,15,90.80999755859375,19.610000610351562,97.04000091552734,1648,4.341649055480957,3.4016690254211426,90.80182647705078,0.2719537019729614,97.67578125,1.402678370475769,24.010879516601562,50.6469841003418,62.91779708862305,99.05912780761719,0.04386349767446518,0.0789542943239212,0.11623826622962952,40.73164367675781,10.727575302124023,5.062341690063477,0,17.807842254638672,0.8333333134651184,2.389195203781128,321.8229675292969,32.29901123046875,5.35966157913208,37.65867233276367,701.44854736328125,0,1112.634033203125,45596,157.95997619628906,0,0,0,8.921835899353027,0.6578947305679321,0.009891197085380554,0,0
223,Aschersleben,15,90.34000396728516,20,81.08000183105469,1648,4.355478286743164,1.8877135515213013,97.26081848144531,0.3849225342273712,97.089569091796875,0.7737348079681396,23.622425079345703,50.31943893432617,66.07091522216797,97.4764404296875,0.09742852300405502,0.05430442467331886,0.25874459743499756,56.224246978759766,11.04468059539795,5.0625319480896,0,18.06800079345703,0.11882364749908447,3.7650134563446045,395.2649230957031,35.0799674987793,8.721761703491211,43.80173110961914,707.08563232421875,0,1177.1556396484375,62610.01953125,157.9900360107422,0,0,0,2.228078603744507,0.42105263471603394,0.013329778797924519,1,1.1108149192295969e-4
224,Halberstadt,15,90.58000183105469,19.290000915527344,108.0199966430664,1648,4.250751495361328,-0.21679657697677612,93.89753723144531,0.9397685527801514,97.13529968261719,1.8507834672927856,22.297517776489258,51.09926986694336,64.31121063232422,98.6050033569336,0.08621730655431747,0.14484506845474243,0.16726157069206238,60.56937789916992,10.968077659606934,5.166099548339844,0,17.472883224487305,0.2642706036567688,0.03259452432394028,429.4749755859375,34.33181381225586,9.322033882141113,43.653846740722656,707.42523193359375,0,1181.1600341796875,57993.00390625,175.2300262451172,0,0,0,5.107512950897217,0.5319148898124695,0.03454301506280899,0,2.031942130997777e-4
225,Wernigerode,15,90.470001220703125,18.81999969482422,126.48999786376953,1714,4.18369722366333,0.43123432993888855,99.45057678222656,0.01846807263791561,96.74114227294922,0.46255114674568176,22.143218994140625,51.08730697631836,66.72053527832031,98.79496002197266,0.05078720301389694,0.060021236538887024,0.24931898713111877,31.358789443969727,9.983176231384277,5.272024631500244,0,17.026453018188477,0.479105681180954,1.1130300760269165,367.2462463378906,39.71406555175781,8.021492958068848,47.73556137084961,700.79083251953125,0,1105.340087890625,21658.998046875,194.8099822998047,0,0,0,0.5078720450401306,0.3529411852359772,0.014383832924067974,0,0
226,Liebenwerda,16,89.910003662109375,23.3799991607666,66.5199966430664,1815,4.469655513763428,1.4981878995895386,99.5428466796875,0.015920670703053474,96.24139404296875,0,26.055313110351562,51.71715545654297,63.441593170166016,99.2517318725586,0.07960334420204163,0.09324963390827179,0.15465793013572693,25.482168197631836,10.691217422485352,4.717695236206055,0,21.020957946777344,1.0513036251068115,4.977469444274902,112.79682922363281,29.362407684326172,5.547211170196533,34.90961837768555,688.47149658203125,0,977.22308349609375,43968.00390625,111.91002655029297,0,0,0,0.42530930042266846,0.5249999761581421,0,0,0
227,Torgau,16,89.99000549316406,22.700000762939453,43.650001525878906,1815,4.547291278839111,-2.5327866077423096,98.75056457519531,0.038081422448158264,95.605743408203125,2.0060675144195557,22.892375946044922,49.19213104248047,54.60150146484375,99.018951416015625,0.0816030502319336,0.09429685026407242,0.1632061004638672,34.81367492675781,10.91772174835205,4.7057390213012695,0,20.427730560302734,1.330329418182373,0.01949925906956196,149.2223358154297,20.497621536254883,4.465330600738525,24.96295166015625,687.92486572265625,0,971.8958740234375,55145.0234375,110.5799789428711,0,0,0,1.1642035245895386,0.451127827167511,0,0,3.0436149245360866e-5
228,Schweinitz,16,90.94999694824219,21.28999900817871,39.400001525878906,1815,4.437099933624268,0.1494438797235489,99.63551330566406,0.06849482655525208,94.29134368896484,0.6194978952407837,24.97370147705078,51.69158172607422,63.440887451171875,99.91682434082031,0.0954035073518753,0.08072604238986969,0.16145208477973938,30.448396682739258,10.618371963500977,4.548070430755615,0,19.36325454711914,1.472159504890442,0.017392313107848167,137.23553466796875,22.152008056640625,3.756739616394043,25.90874671936035,680.55865478515625,0,902.877197265625,40879.0078125,94.449981689453125,0,0,0,0.2959955036640167,0.5396825671195984,0,0,0
229,Wittenberg,16,90.54000091552734,22.030000686645508,0,1815,4.707882881164551,-2.4218311309814453,98.947052001953125,0.025729838758707047,96.5593490600586,2.7024927139282227,23.614051818847656,50.569026947021484,59.9168701171875,99.331024169921875,0.0811479464173317,0.05343889445066452,0.18010886013507843,43.20831298828125,10.830223083496094,4.499587535858154,0,19.945960998535156,3.5909366607666016,0.35680508613586426,124.13561248779297,28.170406341552734,7.518699645996094,35.68910598754883,697.13507080078125,0,1065.6611328125,50524.9765625,89.980010986328125,1,0,0,0.8233548402786255,0.43697479367256165,0,0,2.4247419787570834e-5
230,Bitterfeld,16,90.100006103515625,21.510000228881836,34.380001068115234,1815,4.362574577331543,-1.3410040140151978,99.40650177001953,0.043578412383794785,95.160797119140625,0.30746009945869446,25.756916046142578,51.45572280883789,56.82209777832031,98.4207992553711,0.10168295353651047,0.060179706662893295,0.2552449703216553,35.38774490356445,10.782886505126953,4.823180675506592,0,19.380512237548828,0.2396644651889801,6.691396713256836,158.7688751220703,38.607505798339844,6.548722743988037,45.156227111816406,689.313720703125,0,985.48828125,48189.0234375,124.3600082397461,0,0,0,0.483512818813324,0.3404255211353302,0.0014333835570141673,0,0
231,Saale,16,88.279998779296875,20.6200008392334,154.72000122070312,1680,4.768011569976807,3.871674060821533,99.19745635986328,0.07133708894252777,96.41033172607422,1.0070538520812988,26.908672332763672,51.1535530090332,50.757957458496094,98.63162994384766,0.07133708894252777,0.06485189497470856,1.0732989311218262,17.82616424560547,11.029698371887207,5.492526531219482,0,18.203336715698242,0.10705921798944473,4.579663276672363,210.4676055908203,38.37872314453125,7.124295711517334,45.503021240234375,695.6458740234375,0,1049.908935546875,61678.97265625,242.87005615234375,0,0,0,0.6809448599815369,0.5410959124565125,0.001959746703505516,0,0
232,Stadt Halle,16,89.86000061035156,20.89000129699707,62.5099983215332,1680,4.5511155128479,7.506231307983398,96.121246337890625,0.8817939758300781,98.12980651855469,0.42844489216804504,20.602432250976562,49.095401763916016,49.10110092163086,97.30140686035156,0.06461421400308609,0.16343596577644348,0.13112884759902954,100,10.870851516723633,5.0233540534973145,0,18.771753311157227,0,0.5408854484558105,NA,41.45978546142578,17.514965057373047,58.97475051879883,702.23345947265625,0,1121.401611328125,52619.99609375,151.9199981689453,0,0,0,2.8164196014404297,1,0.3614457845687866,0,0.003212851472198963
233,Delitzsch,16,89.93000030517578,21.53999900817871,43.20000076293945,1680,4.717957019805908,-0.6483963131904602,99.21858978271484,0.13226592540740967,97.18610382080078,2.43118953704834,24.693700790405273,51.94048309326172,54.07413864135742,98.76958465576172,0.07657500356435776,0.03828750178217888,0.1235642209649086,34.20292282104492,10.958844184875488,4.888693809509277,0,19.370920181274414,0.07569306343793869,0.1248975470662117,177.02603149414062,31.501501083374023,5.91702127456665,37.418521881103516,691.0277099609375,0,1002.5250244140625,57459.9921875,132.780029296875,0,0,0,0.6056386828422546,0.5198019742965698,0,0,0
234,Gebirgskreis Mansfeld,16,90.13999938964844,20.100000381469727,80.5199966430664,1680,4.448962688446045,2.57843017578125,99.68377685546875,0.0992521420121193,96.47010803222656,1.3283442258834839,25.976362228393555,50.050777435302734,67.12676239013672,99.67454528808594,0.07386206090450287,0.025390082970261574,0.18003877997398376,26.67805290222168,10.676462173461914,5.088891983032227,0,18.118141174316406,0.35285142064094543,33.802364349365234,146.6919708251953,55.63296127319336,4.418370246887207,60.051334381103516,691.86676025390625,0,1010.9721069335938,43324.0078125,162.2100372314453,0,0,0,0.2169698029756546,0.46875,0.004099789075553417,0,0
235,Seekreis Mansfeld,16,89.93000030517578,20.149999618530273,83.55999755859375,1680,4.622893810272217,5.460956573486328,97.36723327636719,0.2545410692691803,97.12659454345703,1.83809232711792,26.41654396057129,50.80428695678711,54.54107666015625,99.35987854003906,0.04669096693396568,0.05120944604277611,0.11145585775375366,31.05099868774414,11.103362083435059,5.1287736892700195,0,18.120893478393555,0.32439175248146057,19.074420928955078,220.29135131835938,44.92093276977539,7.144346237182617,52.065277099609375,696.37542724609375,0,1057.5966796875,66394.0078125,168.8099822998047,0,0,0,2.283338785171509,0.5508474707603455,0.011777968145906925,0,1.5143102791626006e-4
236,Sangerhausen,16,89.84000396728516,19.719999313354492,101.68000030517578,1815,4.561402320861816,-0.06737333536148071,99.17149353027344,0.08689528703689575,96.21912384033203,1.4083940982818604,25.323984146118164,50.93412399291992,69.92374420166016,99.0291748046875,0.08240070939064026,0.08539709448814392,0.16480141878128052,31.282304763793945,11.108664512634277,5.224885940551758,0,17.716447830200195,0.4350866377353668,5.476606845855713,126.86114501953125,33.5191650390625,6.635329723358154,40.15449523925781,697.6695556640625,0,1071.3721923828125,66746.9921875,185.8399658203125,0,0,0,0.6756858229637146,0.5299145579338074,0.003877772716805339,0,0
237,Eckartsberga,16,89.2300033569336,20.18000030517578,111.13999938964844,1815,4.63371467590332,-0.9581441879272461,99.80397033691406,0.02545825019478798,97.76347351074219,0.020114654675126076,24.060590744018555,50.76629638671875,67.795318603515625,98.72454071044922,0.09164969623088837,0.028004072606563568,0.12219959497451782,25.498981475830078,10.578471183776855,5.302757263183594,0,18.006614685058594,0.08136696368455887,0.019060932099819183,170.46371459960938,23.540250778198242,4.5873308181762695,28.127580642700195,688.8831787109375,0,981.25445556640625,39280.015625,200.88995361328125,0,0,0,0.1705702692270279,0.6766917109489441,0.008897271938621998,0,0
238,Querfurt,16,89.68000030517578,20.25,89.43000030517578,1815,4.7002272605896,3.046560764312744,99.64485168457031,0.007437709253281355,97.36045837402344,1.6902943849563599,24.975828170776367,51.186317443847656,60.06135940551758,99.466339111328125,0.07065823674201965,0.04648568108677864,0.13387876749038696,24.98140525817871,10.892657279968262,5.179421424865723,0,18.160200119018555,0.02739475853741169,1.110514760017395,229.8923797607422,27.729841232299805,4.945713043212891,32.67555618286133,689.90765380859375,0,991.35882568359375,53780.01953125,177.5800323486328,0,0,0,0.3105243742465973,0.45679011940956116,0.0029301452450454235,0,0
239,Merseburg,16,89.63999938964844,20.93000030517578,72.05999755859375,1815,4.637614727020264,0.26919806003570557,99.13805389404297,0.043960876762866974,97.3255844116211,1.311296820640564,25.04827880859375,51.635189056396484,54.34663391113281,98.776947021484375,0.09891196340322495,0.05495109409093857,0.16328324377536774,37.57712936401367,11.061829566955566,5.0877814292907715,0,18.76165199279785,0.46145278215408325,2.0773420333862305,168.0615997314453,32.6217155456543,6.495923042297363,39.117637634277344,698.81964111328125,0,1083.7650146484375,63692.9765625,162.0299835205078,0,0,0,0.7677452564239502,0.4871794879436493,0,0,0
240,Weissenfels,16,89.37000274658203,20.89000129699707,87.1500015258789,1815,4.934592247009277,6.459326267242432,99.185791015625,0.045808520168066025,96.926513671875,1.8368890285491943,25.748821258544922,49.60323715209961,50.9671516418457,97.32537078857422,0.08718395978212357,0.14776942133903503,0.16254636645317078,39.17515182495117,11.122442245483398,5.176093101501465,0,18.66939353942871,0,7.569633960723877,157.38650512695312,43.7791748046875,5.95607328414917,49.735252380371094,696.15966796875,0,1055.3172607421875,67672.9765625,176.98997497558594,0,0,0,0.7329363226890564,0.43347638845443726,0.007954658009111881,0,0
241,Naumburg,16,89.279998779296875,20.610000610351562,97.7699966430664,1815,4.455045700073242,2.498368978500366,98.9965591430664,0.05616294965147972,98.00520324707031,1.1808398962020874,21.3643856048584,51.9320068359375,57.619441986083984,96.955963134765625,0.08611651510000229,0.08237232267856598,0.16474464535713196,63.22824478149414,10.192718505859375,5.235111236572266,0,18.40060806274414,0.22333891689777374,0.3580454885959625,86.33197784423828,30.770851135253906,8.979219436645508,39.75006866455078,695.3197021484375,0,1046.489990234375,26708.001953125,187.74998474121094,0,0,0,0.8649094104766846,0.4047619104385376,0,1,3.1930519617162645e-4
242,Zeitz,16,89.0999984741211,21.18000030517578,97.44000244140625,1815,4.735534191131592,1.9591331481933594,99.39998626708984,0.04129621759057045,96.0587387084961,1.2196708917617798,25.312149047851562,50.5587158203125,54.65189743041992,95.46470642089844,0.07530486583709717,0.07044648379087448,0.1433221697807312,37.353641510009766,10.625368118286133,5.223863124847412,0,18.871379852294922,0.17611446976661682,3.206819534301758,147.9174346923828,45.07306671142578,7.448751449584961,52.521820068359375,697.50421142578125,0,1069.6021728515625,41166.0078125,185.64999389648438,0,0,0,0.4736918807029724,0.5210084319114685,0.003766194684430957,0,0
243,Nordhausen,17,89.88999938964844,18.829999923706055,132.9499969482422,1802,4.564807415008545,0.29162418842315674,95.45562744140625,1.0169222354888916,95.8360824584961,1.4662079811096191,24.248828887939453,51.213157653808594,67.95265197753906,98.65416717529297,0.07626916468143463,0.08103598654270172,0.1890839785337448,50.46317672729492,11.049858093261719,5.357293605804443,0,16.926284790039062,0.12316354364156723,0.10424904525279999,300.3775634765625,45.06074905395508,12.682435989379883,57.743186950683594,684.93603515625,1,943.27734375,62935.0234375,212.15000915527344,0,1,0,2.734567403793335,0.5194805264472961,0,0,1.2044323375448585e-4
244,Worbis,17,89.69000244140625,18.020000457763672,167.8000030517578,1815,4.303301811218262,-4.104351997375488,23.839731216430664,0.04011734202504158,91.94266510009766,1.1433322429656982,27.630821228027344,54.256202697753906,84.9434585571289,99.89469146728516,0.0877566859126091,0.08023468405008316,0.14542536437511444,4.861720561981201,10.593705177307129,5.507321357727051,0,16.162137985229492,0.10588235408067703,0.020416496321558952,157.19390869140625,37.368995666503906,8.99006462097168,46.35905838012695,675.7974853515625,0,860.89697265625,39882.98828125,246.489990234375,0,0,0,76.117645263671875,0.6499999761581421,0.0067411186173558235,0,0
245,Heiligenstadt,17,89.67000579833984,17.700000762939453,180.19000244140625,1815,4.312147617340088,-7.762476921081543,8.821686744689941,0.2588203251361847,89.694183349609375,0.7927393317222595,26.45416259765625,54.627437591552734,78.70044708251953,99.87739562988281,0.12259910255670547,0.07628388702869415,0.2588203251361847,21.626482009887695,10.51066780090332,5.552494525909424,0,15.871590614318848,0.039042167365550995,0.04085523635149002,169.39199829101562,31.458532333374023,7.265422344207764,38.72395324707031,674.95123291015625,0,853.642333984375,36704.984375,257.8800354003906,0,0,0,90.91949462890625,0.5227272510528564,0.0023068583104759455,0,0
246,Mühlhausen,17,89.3800048828125,18.25,167.10000610351562,1802,4.3160319328308105,3.3722546100616455,71.4415512084961,0.3120063245296478,94.02892303466797,1.6404337882995605,25.726696014404297,51.72590637207031,78.94351959228516,98.20694732666016,0.12835703790187836,0.10663507133722305,0.19944708049297333,42.21958923339844,10.832496643066406,5.52138090133667,0,16.311851501464844,0.07140671461820602,0,255.4029541015625,46.961280822753906,7.975589275360107,54.936866760253906,682.975830078125,1,924.96722412109375,50639.98046875,249.97999572753906,0,1,0,28.232622146606445,0.7142857313156128,0.0043449923396110535,0,0
247,Langensalza,17,89.20000457763672,18.59000015258789,161.17999267578125,1815,4.475283145904541,-0.023007016628980637,99.17730712890625,0.008629616349935532,97.74993896484375,1.2704856395721436,23.472557067871094,51.00391387939453,76.06719970703125,98.36900329589844,0.08054309338331223,0.0719134733080864,0.10643193870782852,38.44206619262695,10.456337928771973,5.50805139541626,0,16.5822811126709,0.01503533311188221,0.006734913680702448,306.1333312988281,31.229793548583984,4.573006629943848,35.80280303955078,688.34521484375,0,975.98980712890625,34764.01171875,246.6699981689453,0,0,0,0.675986647605896,0.4285714328289032,0.011921793222427368,0,1.0729613859439269e-4
248,Weissensee,17,89.36000061035156,19.32000160217285,131.1300048828125,1815,4.4801201820373535,-1.711563229560852,98.75457000732422,0.09322097152471542,97.78364562988281,0.666532039642334,26.154077529907227,51.1261100769043,72.6452407836914,98.14676666259766,0.09322097152471542,0.08576329797506332,0.1305093616247177,47.19218444824219,10.196828842163086,5.384586811065674,0,17.264352798461914,0.07974481582641602,0.009510223753750324,237.8032989501953,27.541606903076172,4.945316314697266,32.48692321777344,695.34173583984375,0,1046.720703125,26818.0078125,218.02000427246094,0,0,0,1.0701767206192017,0.4000000059604645,0.010284891352057457,0,0
249,Stadt Erfurt,17,88.970001220703125,19.25,148.9600067138672,1802,4.495104789733887,4.44444465637207,81.305023193359375,0.7634813189506531,97.33992767333984,2.1110451221466064,22.78063201904297,48.09931945800781,51.13949203491211,92.66783142089844,0.10775861889123917,0.16966252028942108,0.13297872245311737,100,10.683178901672363,5.470798969268799,0,17.126724243164062,1.0022717714309692,0.05779455974698067,NA,43.068504333496094,13.967018127441406,57.0355224609375,710.10137939453125,0,1213.1964111328125,43615.98046875,237.64999389648438,1,0,0,17.86958885192871,1,0.36596524715423584,0,0.00434583704918623
250,Landkreis Erfurt,17,88.970001220703125,19.25,148.9600067138672,1802,4.327280044555664,1.5939149856567383,88.89366149902344,0.004768717102706432,98.50154876708984,1.5740225315093994,23.047210693359375,51.878875732421875,74.52074432373047,96.83357238769531,0.10014305263757706,0.07153075933456421,0.1907486915588379,0,9.950848579406738,5.470798969268799,0,17.126724243164062,0.05986829102039337,0.6502600908279419,245.7713165283203,21.098440170288086,4.311724662780762,25.41016387939453,685.084228515625,0,944.67626953125,20970.009765625,237.64999389648438,1,0,0,11.049118041992188,0.4523809552192688,0,0,0
251,Ziegenrück,17,88.34000396728516,20.329999923706055,155.63999938964844,1815,4.579239845275879,-0.26241421699523926,99.63570404052734,0,95.64424896240234,1.8250133991241455,24.590164184570312,51.33913803100586,68.09012603759766,93.442626953125,0.14841799437999725,0.0674627274274826,0.14841799437999725,30.01416778564453,9.603935241699219,5.50019645690918,0,17.959522247314453,0.857519805431366,5.030369281768799,153.1802520751953,41.27083206176758,2.834449529647827,44.10527801513672,677.0877685546875,0,872.07696533203125,14822.9990234375,244.74000549316406,0,0,0,0.34405988454818726,0.5365853905677795,0,0,0
252,Schleusingen,17,88.160003662109375,18.760000228881836,200.24000549316406,1815,4.314321041107178,1.5174869298934937,98.677978515625,0.6963533163070679,96.04010772705078,1.0950597524642944,26.6080265045166,50.96730041503906,81.6827621459961,98.12299346923828,0.1047147810459137,0.08900756388902664,0.2225189208984375,33.500877380371094,10.550564765930176,5.669743061065674,0,16.538816452026367,0,0.10499660670757294,148.17974853515625,54.19060134887695,5.669816493988037,59.86041259765625,680.49676513671875,0,902.318603515625,38199.00390625,289.96002197265625,0,0,0,0.36126601696014404,0.5490196347236633,0.002183787524700165,0,0
253,Hadersleben,18,96.43000030517578,16.559999465942383,429.3800048828125,1866,4.686213493347168,0.7901506423950195,99.850830078125,0.023203779011964798,95.33563995361328,1.2034631967544556,23.42753028869629,51.666526794433594,44.28772735595703,87.68708038330078,0.07624098658561707,0.058009445667266846,0.2486119270324707,14.820585250854492,11.007667541503906,5.986552715301514,0,15.9688081741333,6.661786079406738,0.029529012739658356,275.2234191894531,16.506717681884766,5.429646968841553,21.936365127563477,697.875,0,1073.5755615234375,60334.9921875,398.0400695800781,0,0,0,0.04972238093614578,0.6242038011550903,6.297903601080179e-4,0,0
254,Apenrade,18,96.08000183105469,16.43000030517578,412.3999938964844,1866,4.702776908874512,-0.46131765842437744,99.71849060058594,0.07209310680627823,96.93262481689453,0.5814985632896423,22.661266326904297,51.24102783203125,44.04545593261719,95.54396057128906,0.1304541826248169,0.027464039623737335,0.329568475484848,20.354286193847656,10.279489517211914,5.952671527862549,0,15.785943031311035,8.424983978271484,0.17824040353298187,275.1927795410156,19.07172393798828,7.322116374969482,26.39383888244629,696.90386962890625,0,1063.2001953125,29129,384.7799072265625,0,0,0,0.1750832498073578,0.5444444417953491,0,0,0
255,Sonderburg,18,95.84000396728516,17.1200008392334,386.30999755859375,1866,4.3739142417907715,-0.9030129909515381,99.70793914794922,0.03796839714050293,97.8040542602539,0.7060803174972534,20.16706085205078,50.57682800292969,48.494407653808594,93.41102600097656,0.08469873666763306,0.06717485934495926,0.2219690978527069,23.189929962158203,10.441120147705078,5.8757171630859375,0,16.407808303833008,5.58505392074585,0.006275494117289782,292.8163146972656,21.1358642578125,5.735801696777344,26.871665954589844,703.1004638671875,0,1131.16650390625,34238.984375,356.28009033203125,0,0,0,0.23657232522964478,0.5,0,0,0
256,Flensburg,18,95.61000061035156,16.469999313354492,386.8999938964844,1866,4.445281982421875,-0.12780776619911194,99.2945556640625,0.10877563804388046,97.88874053955078,0.9354575276374817,21.681543350219727,49.98720169067383,44.54042434692383,98.737884521484375,0.11037527769804001,0.04798924922943115,0.35352081060409546,35.443260192871094,11.043146133422852,5.895091533660889,0,15.746967315673828,6.5354204177856445,0.16853588819503784,312.5625915527344,26.57044792175293,10.032482147216797,36.602928161621094,710.5947265625,0,1219.1964111328125,62514.01953125,363.2500915527344,0,0,0,0.5038871169090271,0.5,0.001068296143785119,0,3.204888344043866e-5
257,Schleswig,18,95.1500015258789,16.69999885559082,357.70001220703125,1866,4.608194351196289,0.7731872797012329,98.58732604980469,0.4741833508014679,98.25807189941406,0.9666454195976257,22.50065803527832,50.05598068237305,48.914974212646484,99.27884674072266,0.08726290613412857,0.2436775416135788,1.5575605630874634,32.12262725830078,11.014291763305664,5.821061611175537,0,15.890049934387207,3.4438891410827637,0.01818578690290451,305.6605529785156,21.110061645507812,7.216119766235352,28.326181411743164,700.08172607421875,0,1097.52978515625,60735.9921875,337.3299865722656,0,0,0,0.5812039375305176,0.6141732335090637,0,1,0
258,Eckernförde,18,95.08000183105469,17.170000076293945,344.0299987792969,1866,4.95047664642334,0.19958752393722534,99.60162353515625,0.008852886967360973,96.1008071899414,1.4901776313781738,24.402982711791992,49.63149642944336,52.19662094116211,98.7672348022461,0.08188920468091965,0.0553305447101593,0.32091715931892395,10.152048110961914,10.718476295471191,5.771939277648926,0,16.32523536682129,8.133315086364746,0.0742115005850792,260.1640319824219,18.868274688720703,4.6320343017578125,23.500308990478516,694.46466064453125,0,1037.5802001953125,45183.00390625,321.1599426269531,0,0,0,0.28550562262535095,0.6666666865348816,0,0,0
259,Eiderstedt,18,94.83000183105469,15.319999694824219,375.239990234375,1866,4.420546531677246,-2.6035568714141846,99.82254791259766,0.0057240985333919525,96.4241714477539,1.338199496269226,24.716657638549805,51.45964813232422,52.655982971191406,99.74241638183594,0.034344591200351715,0.04006868973374367,0.2862049341201782,26.771608352661133,9.768239974975586,5.905797958374023,0,14.527956008911133,4.183976173400879,0.027878450229763985,554.07025146484375,20.85308074951172,10.091999053955078,30.945079803466797,713.473388671875,0,1254.802978515625,17469.9921875,367.16009521484375,0,0,0,0.1316542625427246,0.375,0,0,0
260,Husum,18,95.09000396728516,15.829999923706055,374.8900146484375,1866,4.638649940490723,-0.4363270103931427,99.08699798583984,0.0028092253487557173,97.611175537109375,1.0517709255218506,24.41217041015625,50.65314865112305,69.28955078125,99.71907806396484,0.15450739860534668,0.05056605860590935,0.2809225618839264,19.993257522583008,10.480016708374023,5.8883514404296875,0,15.05274772644043,2.3917524814605713,0.12116316705942154,345.0514221191406,18.7735595703125,6.5831990242004395,25.35675811767578,697.36004638671875,0,1068.0614013671875,35597.00390625,360.8099670410156,0,0,0,0.884905993938446,0.517241358757019,0.0011530834017321467,0,4.612333214026876e-5
261,Tondern,18,95.88999938964844,15.469999313354492,422.8500061035156,1866,4.477211952209473,-0.7690609693527222,99.83233642578125,0.02566296048462391,96.81385040283203,0.8815783858299255,23.343029022216797,52.62446594238281,54.71855926513672,96.4653549194336,0.11976048350334167,0.04790419340133667,0.2994012236595154,11.8306245803833,10.975927352905273,5.997844219207764,0,14.834181785583496,4.239824295043945,0.05139355733990669,298.8232727050781,17.999605178833008,6.985570430755615,24.98517417907715,696.50042724609375,0,1058.91943359375,58450.0234375,402.5600280761719,0,0,0,0.0359281450510025,0.6047618985176086,5.681818001903594e-4,0,0
262,Oldenburg,18,94.76000213623047,19,293.3399963378906,1866,4.55792760848999,-0.8838061094284058,99.78943634033203,0.06445929408073425,89.25591278076172,0.6454759240150452,25.102598190307617,51.57173156738281,55.13203048706055,98.7151107788086,0.12676994502544403,0.04941879212856293,0.28791818022727966,24.354869842529297,10.748088836669922,5.555321216583252,0,18.0044002532959,1.6485364437103271,0.015494267456233501,308.8888854980469,18.262575149536133,6.078917503356934,24.341493606567383,700.99371337890625,0,1107.5848388671875,46540.99609375,258.6100158691406,0,0,0,0.09239165484905243,0.4793388545513153,0.0012161603663116693,0,0
263,Plön,18,94.529998779296875,18.17999839782715,294.2799987792969,1866,4.879047870635986,4.114472389221191,99.66334533691406,0.013389697298407555,92.55012512207031,0.38577699661254883,24.63321876525879,50.00477981567383,55.3644905090332,97.8385238647461,0.11094320565462112,0.08416381478309631,0.38064998388290405,18.82400131225586,10.864350318908691,5.597569465637207,0,17.1855525970459,4.597397804260254,0.012473493814468384,295.05487060546875,29.77838897705078,5.417654514312744,35.196041107177734,703.5411376953125,0,1136.1622314453125,52279.015625,269.7699279785156,0,0,0,0.3175271153450012,0.5420560836791992,0,0,0
264,Kiel,18,94.81999969482422,17.700000762939453,319.44000244140625,1866,4.90312385559082,7.290262699127197,98.166290283203125,0.3036240339279175,97.010040283203125,1.1818499565124512,22.801715850830078,48.46168899536133,43.724853515625,97.45135498046875,0.09721952676773071,0.05833171308040619,0.35896438360214233,60.41520309448242,11.11034107208252,5.688601016998291,0,16.783140182495117,1.3943355083465576,0.004931331146508455,406.4906005859375,34.55630111694336,11.379046440124512,45.93535232543945,712.4053955078125,0,1241.47314453125,66858.9921875,295.4799499511719,0,0,0,1.389491319656372,0.521276593208313,0.0028269351460039616,1,2.8269350877963006e-5
265,Rendsburg,18,94.779998779296875,16.8799991607666,334.92999267578125,1866,4.935754299163818,-2.9161767959594727,98.7356185913086,0.39118891954421997,98.077789306640625,0.5950601100921631,22.130117416381836,47.46192932128906,47.359474182128906,98.67740631103516,0.1001257449388504,0.06985516846179962,0.3143482506275177,30.740930557250977,10.667698860168457,5.7607927322387695,0,15.998862266540527,3.8655807971954346,0.5656015276908875,246.61900329589844,20.675418853759766,6.568408966064453,27.24382781982422,697.9871826171875,0,1074.7806396484375,42946.00390625,317.6000061035156,0,0,0,0.8033344745635986,0.45945945382118225,0,0,9.558492820360698e-6
266,Norderdithmarschen,18,94.59000396728516,15.870000839233398,350.2699890136719,1866,4.916494369506836,2.63946533203125,99.7501449584961,0.025266703218221664,97.36278533935547,1.4501488208770752,25.46603012084961,49.79225158691406,64.27007293701172,99.34307098388672,0.08141493052244186,0.0926445797085762,0.30881527066230774,19.138124465942383,10.48066234588623,5.834693908691406,0,15.011434555053711,2.313093662261963,0.006721333600580692,358.0867004394531,23.01384735107422,7.931173801422119,30.94502067565918,704.4580078125,0,1146.627197265625,35619.9921875,341.9600524902344,0,0,0,0.20213362574577332,0.625,0,0,0
